"FirstNode"	"SecondNode"	"score"
"817"	243	1156	0.0588997921224813
"818"	243	1157	-0.0484228331885422
"819"	243	1158	-0.0745427195645449
"820"	243	1159	-0.0137446113521917
"821"	243	1160	-0.0206194637172045
"822"	243	1179	0.0180513792587663
"823"	243	1180	0.0537464772042846
"824"	243	1181	0.0871039947045751
"825"	243	1182	0.00943777667653558
"826"	256	170	0.182956599241852
"827"	256	269	0.149012249973993
"828"	256	270	0.173527076923994
"829"	256	271	0.26472460457305
"830"	256	272	0.260053454301893
"831"	256	905	0.238197321827991
"832"	256	906	0.278052869103533
"833"	256	974	0.201176326566189
"834"	256	1085	0.130921618798924
"835"	256	1232	0.307480180310151
"836"	256	1240	0.278729088747104
"837"	265	259	0.0983155281496675
"838"	265	262	0.168715485253154
"839"	265	298	-0.0136079100986885
"840"	265	299	0.0173544506552307
"841"	265	419	0.132612940378014
"842"	265	420	0.0976918961576806
"843"	265	421	0.123479762609308
"844"	265	422	0.0599902348211139
"845"	265	438	0.148966478430106
"846"	273	269	-0.122167573734417
"847"	273	270	-0.106162932796902
"848"	273	271	-0.06450137793883
"849"	273	272	-0.057479791081128
"850"	273	1232	0.0862240497728402
"851"	274	203	0.0747776388591363
"852"	274	730	0.146990280042436
"853"	274	734	0.296237042206253
"854"	274	735	0.291514620618733
"855"	274	736	0.313330354643794
"856"	274	1004	0.150152346338259
"857"	274	1005	0.176949956762073
"858"	274	1006	0.172793809093452
"859"	274	1397	0.230619830377251
"860"	278	275	-0.0619052513353146
"861"	278	276	-0.036253803776342
"862"	278	277	0.0154676404719323
"863"	279	280	-0.0238770367730066
"864"	279	656	0.147501988225705
"865"	279	658	0.0700774872818219
"866"	279	1336	-0.0237217616429681
"867"	279	1337	0.0400963283732963
"868"	295	42	-0.135925138289347
"869"	295	297	0.804449508573904
"870"	295	541	0.0590182377728552
"871"	295	542	0.101622981830282
"872"	295	970	0.30576659589301
"873"	295	1042	0.678874244243922
"874"	295	1085	0.366690626728127
"875"	298	61	0.0843683628194379
"876"	298	185	0.0424255848815226
"877"	298	186	0.0956959742966586
"878"	298	187	0.118629572742401
"879"	298	188	0.0531540447738528
"880"	298	189	0.0794090694947177
"881"	298	190	0.0538447941403638
"882"	298	299	0.183276343148005
"883"	298	335	-0.0087327173557109
"884"	298	743	-0.0576378972208853
"885"	327	15	-0.0426989703071547
"886"	327	16	-0.000311281951083524
"887"	330	17	-0.190555538729255
"888"	330	319	-0.120699932060155
"889"	330	320	-0.0909373699928716
"890"	330	331	0.146213518484109
"891"	330	418	-0.014366589398435
"892"	330	447	0.0503230854654642
"893"	330	748	0.0234789538868487
"894"	330	749	-0.00793398591593925
"895"	330	1334	-0.167021815676303
"896"	330	1335	-0.160451511248925
"897"	330	1354	-0.132595134760496
"898"	330	1355	-0.160029385495834
"899"	330	1360	-0.0392144501509445
"900"	334	335	-0.0086457144852359
"901"	334	1273	0.0053898028081676
"902"	334	1274	-0.0465433776257942
"903"	334	1275	-0.0178166548274609
"904"	334	1276	0.0861716100936419
"905"	334	1277	0.020414290419121
"906"	334	1278	0.204474513148165
"907"	412	12	-0.0789320337439401
"908"	412	13	0.175959061661843
"909"	412	18	0.0314373615062895
"910"	412	19	-0.0383580529540401
"911"	412	24	-0.11060904215703
"912"	412	28	0.0579885895491518
"913"	412	42	0.212901741727111
"914"	412	55	-0.0614803943964435
"915"	412	110	-0.144869739662655
"916"	412	127	-0.0782923952206402
"917"	412	128	-0.0418051666757295
"918"	412	150	-0.181604251090214
"919"	412	151	0.00639305741687045
"920"	412	152	-0.150560942624817
"921"	412	153	0.00844400669626348
"922"	412	154	0.113649281140705
"923"	412	155	-0.0443833686939226
"924"	412	156	-0.0503871437926353
"925"	412	157	0.0150250553383294
"926"	412	161	0.0924665680912646
"927"	412	162	0.195300155770869
"928"	412	163	0.205175994510432
"929"	412	164	0.177406811819284
"930"	412	165	0.170336245624003
"931"	412	166	0.172812503846422
"932"	412	167	0.188069387055659
"933"	412	168	0.163449324001196
"934"	412	178	0.231336499095568
"935"	412	179	0.209380271165098
"936"	412	181	0.253954201686322
"937"	412	182	0.20430151757011
"938"	412	185	-0.000547497421761626
"939"	412	186	0.0509874476065614
"940"	412	187	0.0691607569334834
"941"	412	188	0.0746328982114675
"942"	412	189	0.0938364093880983
"943"	412	190	0.126752765729812
"944"	412	231	0.10824979842181
"945"	412	232	0.142706694088332
"946"	412	237	0.0434209933648759
"947"	412	238	0.0272383056669519
"948"	412	239	0.0420960569684848
"949"	412	240	0.0733515669857487
"950"	412	241	0.109987533361819
"951"	412	246	0.0194300545684196
"952"	412	261	-0.125758297980342
"953"	412	262	-0.0953938925502512
"954"	412	263	-0.0105208997427378
"955"	412	265	-0.0391593365694588
"956"	412	266	-0.0807714770526366
"957"	412	291	0.0572765014760648
"958"	412	292	0.0956820206410422
"959"	412	293	0.126669399246527
"960"	412	294	0.17689310667991
"961"	412	298	-0.0269786193880379
"962"	412	299	0.204105710697778
"963"	412	300	-0.0252099531517987
"964"	412	301	0.123627829162843
"965"	412	302	0.133302670553586
"966"	412	303	0.00397738602847819
"967"	412	304	0.0320966811077889
"968"	412	319	0.0159498252801335
"969"	412	320	-0.0169634597875987
"970"	412	326	0.164204914594612
"971"	412	350	-0.105950965465195
"972"	412	363	-0.049524733152422
"973"	412	364	0.100759994703057
"974"	412	365	0.0214618415017587
"975"	412	370	-0.0226158064598945
"976"	412	372	0.175224154157221
"977"	412	373	0.010210436210614
"978"	412	391	-0.0148911844447947
"979"	412	392	0.044979871995833
"980"	412	393	-0.0137598841124041
"981"	412	394	0.122182034821689
"982"	412	413	-0.128471519687568
"983"	412	414	-0.0251617971088327
"984"	412	419	-0.117514453931338
"985"	412	420	-0.0787963841720613
"986"	412	421	0.013551360085777
"987"	412	422	-0.0674807698453479
"988"	412	437	0.214094161490696
"989"	412	438	-0.144033509125505
"990"	412	439	0.20970688184777
"991"	412	444	-0.215682190791485
"992"	412	448	-0.161378144810378
"993"	412	449	-0.162413798589332
"994"	412	456	-0.0572859975437421
"995"	412	457	-0.0913154288994815
"996"	412	458	0.00524557385863279
"997"	412	459	-0.019107057688365
"998"	412	471	-0.113828759208809
"999"	412	472	-0.0612552639616407
"1000"	412	473	-0.0901258370077479
"1001"	412	474	0.269728264359167
"1002"	412	494	0.0279747295956092
"1003"	412	495	0.0759424296298961
"1004"	412	496	0.0796253133957501
"1005"	412	502	0.0561508477772395
"1006"	412	504	0.00655219823005975
"1007"	412	507	-0.0133470408703616
"1008"	412	508	-0.0404228034432664
"1009"	412	509	-0.0239709479770725
"1010"	412	517	0.11649166557986
"1011"	412	556	0.179090802958791
"1012"	412	557	0.186164086289541
"1013"	412	562	-0.0325356573674648
"1014"	412	578	-0.0249267283724809
"1015"	412	579	0.130143863708988
"1016"	412	618	0.0728578258976044
"1017"	412	619	0.118336749184367
"1018"	412	620	0.114227602778152
"1019"	412	621	-0.0685119052385715
"1020"	412	622	-0.00692818067773337
"1021"	412	623	0.122285629741545
"1022"	412	624	-0.0119929385049652
"1023"	412	625	-0.00506029772285824
"1024"	412	626	0.0486880228422102
"1025"	412	627	0.0322127222598163
"1026"	412	628	0.0341701509596286
"1027"	412	631	0.00235775254592549
"1028"	412	632	0.051096499810798
"1029"	412	633	-0.107638943552836
"1030"	412	634	0.0723896101014681
"1031"	412	666	0.0531803198574664
"1032"	412	727	-0.105041962150056
"1033"	412	728	-0.109467837202874
"1034"	412	790	0.0610358951752212
"1035"	412	791	0.0812273409210334
"1036"	412	792	0.132107452032102
"1037"	412	793	0.147424941163009
"1038"	412	794	0.191125943972652
"1039"	412	799	0.0571539885301244
"1040"	412	800	0.163906215223067
"1041"	412	820	0.181841300839473
"1042"	412	836	0.188337693991975
"1043"	412	837	0.180646237052905
"1044"	412	838	0.0857199849749865
"1045"	412	839	0.189209990465441
"1046"	412	840	0.146958075527987
"1047"	412	841	0.114253345955597
"1048"	412	842	0.144983811999363
"1049"	412	843	0.137674229006241
"1050"	412	844	0.186641780898901
"1051"	412	845	0.187172292605055
"1052"	412	846	0.190687077192519
"1053"	412	847	0.18529149243639
"1054"	412	848	0.0661188530552146
"1055"	412	851	0.134213015288047
"1056"	412	852	-0.0409770260041864
"1057"	412	860	0.0394153177370304
"1058"	412	861	-0.0272244244855033
"1059"	412	862	0.0397695785006256
"1060"	412	863	0.00173011144918485
"1061"	412	864	-0.0330450783416834
"1062"	412	865	0.0555195790060744
"1063"	412	866	-0.0346259694894684
"1064"	412	867	-0.0247882969282517
"1065"	412	868	-0.0375262255001535
"1066"	412	873	0.0233704407587939
"1067"	412	874	-0.0158276818719138
"1068"	412	877	-0.0160965975391639
"1069"	412	880	-0.0199791830803468
"1070"	412	884	-0.0366108770864302
"1071"	412	885	-0.0928849537620691
"1072"	412	886	-0.125469188051506
"1073"	412	887	0.0754175343494992
"1074"	412	888	-0.0896731947329094
"1075"	412	889	-0.0588008522109889
"1076"	412	890	-0.072282649342411
"1077"	412	892	0.0919911125225709
"1078"	412	893	0.0464154816138055
"1079"	412	894	0.0435589509246562
"1080"	412	895	0.109688985085868
"1081"	412	896	0.0894979831096914
"1082"	412	897	0.0827819610201953
"1083"	412	898	0.0900752182825759
"1084"	412	899	0.114189570235475
"1085"	412	900	0.154753674288844
"1086"	412	901	0.12561443280987
"1087"	412	902	0.149810035483972
"1088"	412	903	0.155824915671026
"1089"	412	904	0.187016836876161
"1090"	412	914	0.200663170217306
"1091"	412	915	0.00269589604053639
"1092"	412	946	0.199034060815046
"1093"	412	947	-0.121636775050027
"1094"	412	954	0.0811761214496611
"1095"	412	963	0.0866041999347997
"1096"	412	965	0.00350500034398126
"1097"	412	978	0.0118361223568949
"1098"	412	979	0.0971262211470108
"1099"	412	1000	-0.017433828172869
"1100"	412	1001	-0.0125753113417132
"1101"	412	1002	-0.0369734123354207
"1102"	412	1003	-0.00801905228619197
"1103"	412	1016	0.0305718493706637
"1104"	412	1017	0.0296306841881244
"1105"	412	1021	0.111950848033809
"1106"	412	1065	0.0165042430603012
"1107"	412	1067	-0.0410851263206232
"1108"	412	1070	0.0141097646751292
"1109"	412	1071	-0.00501244609437912
"1110"	412	1072	0.00071090907224742
"1111"	412	1073	-0.0111226426113985
"1112"	412	1074	-0.00680571311774336
"1113"	412	1075	0.0463452774012901
"1114"	412	1076	0.15043722873822
"1115"	412	1078	0.0421080854832959
"1116"	412	1079	0.00370346549494243
"1117"	412	1081	-0.0263970854667956
"1118"	412	1088	0.0184811950538439
"1119"	412	1089	0.0340077700143945
"1120"	412	1090	-0.00372030714330052
"1121"	412	1092	0.0130063988995331
"1122"	412	1093	-0.00566766396286152
"1123"	412	1094	0.0400826100795606
"1124"	412	1123	0.0460875144012178
"1125"	412	1124	0.112392278410714
"1126"	412	1125	0.0845975229114504
"1127"	412	1126	0.0589028763894137
"1128"	412	1140	-0.00459837072430496
"1129"	412	1143	-0.131158359460991
"1130"	412	1144	-0.0785425678073386
"1131"	412	1156	0.197527386153133
"1132"	412	1157	0.109087468005248
"1133"	412	1158	0.0423042118269749
"1134"	412	1159	0.100841768240864
"1135"	412	1160	0.139477441832328
"1136"	412	1162	0.0883024525185502
"1137"	412	1163	0.081249259067241
"1138"	412	1164	0.112408963327654
"1139"	412	1165	0.17934719648161
"1140"	412	1177	0.251607267903056
"1141"	412	1178	0.212292206523643
"1142"	412	1184	-0.19486389629195
"1143"	412	1185	-0.239835726309261
"1144"	412	1186	-0.169529089516589
"1145"	412	1187	-0.237455000765615
"1146"	412	1188	-0.163584461632404
"1147"	412	1189	-0.150670917544254
"1148"	412	1190	-0.131691185258211
"1149"	412	1213	0.236385555339939
"1150"	412	1219	0.0197344403693128
"1151"	412	1237	-0.0181463549562248
"1152"	412	1238	-0.0697978251616195
"1153"	412	1264	0.111475525360465
"1154"	412	1265	0.130120642398189
"1155"	412	1273	0.00757042051908869
"1156"	412	1275	0.0995334426708859
"1157"	412	1286	-0.160492671460554
"1158"	412	1287	-0.00503444145486357
"1159"	412	1288	-0.0390068005348362
"1160"	412	1309	0.0532267966956936
"1161"	412	1310	0.140800770099428
"1162"	412	1326	0.150447569127864
"1163"	412	1333	0.162230103478902
"1164"	412	1340	0.0949852913029665
"1165"	412	1341	0.120349753005642
"1166"	412	1342	0.127940640357871
"1167"	412	1343	0.0489885960563283
"1168"	412	1344	0.173643222662186
"1169"	412	1345	0.0429962834917632
"1170"	412	1352	0.238442801941727
"1171"	412	1357	0.0617759203035874
"1172"	412	1361	-0.0419683869631035
"1173"	412	1364	0.0437014025996049
"1174"	412	1373	-0.10317949274916
"1175"	412	1393	0.167372809008337
"1176"	412	1394	0.04737073066482
"1177"	412	1395	0.149224908212262
"1178"	412	1396	0.189882659646342
"1179"	412	1405	-0.0790034805503219
"1180"	412	1408	-0.0361621627996125
"1181"	412	1409	-0.1346031044145
"1182"	412	1419	0.0629611642361789
"1183"	338	336	0.0434993340015926
"1184"	338	337	0.117054237502727
"1185"	348	336	0.376259479311262
"1186"	348	337	0.121878338964944
"1187"	348	340	-0.0196807097331336
"1188"	348	341	-0.053875753385802
"1189"	348	342	0.207676389134189
"1190"	348	343	0.0733020257253078
"1191"	348	344	-0.00614060460385059
"1192"	348	345	0.107820286513367
"1193"	348	346	0.0829403177878495
"1194"	348	347	0.158434827979653
"1195"	348	637	0.0421113128500508
"1196"	348	1266	-0.0558763305744552
"1197"	355	354	0.445694062717582
"1198"	373	350	0.0750346732713991
"1199"	373	414	0.115584692734132
"1200"	373	608	0.21334975649573
"1201"	373	609	0.335717944533793
"1202"	373	610	0.190898522876244
"1203"	373	611	0.212113119011296
"1204"	373	612	0.224737977154368
"1205"	373	613	0.144270827362712
"1206"	373	614	0.166857840279215
"1207"	373	615	0.211276124835053
"1208"	373	616	0.109363597150081
"1209"	373	617	0.161947377312374
"1210"	373	618	0.215785275349154
"1211"	373	619	0.277505233379722
"1212"	373	620	0.209104416394441
"1213"	373	621	0.172838734766544
"1214"	373	622	0.183293205683798
"1215"	373	623	0.28639391661359
"1216"	373	624	0.18926678954173
"1217"	373	625	0.162179578964728
"1218"	373	626	0.233900109668342
"1219"	373	627	0.248846816190117
"1220"	373	628	0.197639714097945
"1221"	373	630	0.258390323041453
"1222"	373	631	0.223307735438297
"1223"	373	632	0.330303672230491
"1224"	373	633	0.273258531749413
"1225"	373	634	0.398668210082393
"1226"	373	635	0.224862368393596
"1227"	389	14	0.0441310634315123
"1228"	389	21	-0.0690295101662411
"1229"	389	22	-0.0531607824373945
"1230"	389	24	-0.040527892526935
"1231"	389	43	-0.223973645726857
"1232"	389	55	-0.0244743441392509
"1233"	389	56	0.0273549656976193
"1234"	389	57	0.0349063117894315
"1235"	389	84	0.194161373996417
"1236"	389	85	0.189967043361682
"1237"	389	86	0.340979107422052
"1238"	389	134	-0.0837171212547023
"1239"	389	135	-0.016117572893093
"1240"	389	136	-0.0468729550748503
"1241"	389	158	0.103480432849533
"1242"	389	159	0.107292520040352
"1243"	389	216	-0.0242622577182562
"1244"	389	246	0.027815955450913
"1245"	389	269	0.0218295677430593
"1246"	389	270	0.0572202575816552
"1247"	389	271	0.128475895850054
"1248"	389	272	0.0959604532521042
"1249"	389	291	-0.177627160261896
"1250"	389	292	-0.250528479378263
"1251"	389	293	-0.165313392994822
"1252"	389	305	-0.208528056422861
"1253"	389	313	0.960584225959093
"1254"	389	340	-0.0798762475602975
"1255"	389	341	-0.0614545501811544
"1256"	389	411	-0.14642911059595
"1257"	389	438	-0.100032818147955
"1258"	389	444	-0.0986103215756521
"1259"	389	445	-0.133754163748608
"1260"	389	446	-0.158720208286155
"1261"	389	449	-0.0410143506816996
"1262"	389	477	-0.0336360442772832
"1263"	389	487	0.103368936278078
"1264"	389	490	-0.00687086790229325
"1265"	389	492	0.0572082134770404
"1266"	389	493	-0.0141609741200535
"1267"	389	494	0.00658800634211824
"1268"	389	495	0.00751599623033157
"1269"	389	496	-0.00738601152326343
"1270"	389	502	0.0212670845515008
"1271"	389	504	0.0378575845990051
"1272"	389	510	0.397337663971342
"1273"	389	514	0.33909137886527
"1274"	389	515	0.11824409512234
"1275"	389	541	0.41385981603809
"1276"	389	542	0.387285492452982
"1277"	389	548	0.328182933437408
"1278"	389	549	0.245074172360858
"1279"	389	577	0.0586322137027798
"1280"	389	578	-0.229570076838818
"1281"	389	580	0.135031198767711
"1282"	389	592	0.236353838098925
"1283"	389	593	0.224329588723355
"1284"	389	594	-0.15803176733609
"1285"	389	595	-0.120291597502418
"1286"	389	596	-0.0983760966042749
"1287"	389	597	-0.147334462087048
"1288"	389	598	-0.132400197317596
"1289"	389	599	-0.141254978258176
"1290"	389	654	0.40131219115718
"1291"	389	665	-0.170683990877443
"1292"	389	687	0.194457532013438
"1293"	389	688	0.411125119932649
"1294"	389	689	0.213798042131581
"1295"	389	702	0.316346398876141
"1296"	389	721	0.111427772879022
"1297"	389	722	0.0441827988658597
"1298"	389	723	0.028176754599659
"1299"	389	737	0.2742159390752
"1300"	389	738	0.0613725886590258
"1301"	389	739	0.246200692805238
"1302"	389	740	0.0253213825201171
"1303"	389	766	0.0626580764703147
"1304"	389	767	-0.0290865915420705
"1305"	389	769	-0.0727161637022858
"1306"	389	807	-0.117617824903457
"1307"	389	808	-0.134791330837326
"1308"	389	809	0.045302143244601
"1309"	389	810	0.0811091053342634
"1310"	389	829	-0.0149122475474299
"1311"	389	831	-0.137660332896178
"1312"	389	832	-0.076613903378264
"1313"	389	835	-0.0537125547018935
"1314"	389	843	-0.203831110887133
"1315"	389	844	-0.164458557486163
"1316"	389	845	-0.133507145352363
"1317"	389	846	-0.103012780258459
"1318"	389	847	-0.130479952575072
"1319"	389	866	-0.146567281555599
"1320"	389	867	0.0565679456991222
"1321"	389	868	-0.0983958561676821
"1322"	389	875	0.373015464217518
"1323"	389	876	0.383506614485633
"1324"	389	884	-0.0925337256879938
"1325"	389	885	-0.0697492832642773
"1326"	389	886	-0.0533408416016687
"1327"	389	887	-0.0719521970298758
"1328"	389	888	-0.0543664609543944
"1329"	389	889	-0.105328268689399
"1330"	389	890	-0.0531289996129644
"1331"	389	892	0.127389735792637
"1332"	389	893	0.153611421163356
"1333"	389	894	0.150507355135596
"1334"	389	895	0.115414266839684
"1335"	389	896	0.167297068318464
"1336"	389	897	0.162763957138389
"1337"	389	898	0.171514128605406
"1338"	389	899	0.183645994980176
"1339"	389	900	0.166402443191057
"1340"	389	901	0.18825938148454
"1341"	389	902	0.189991236348084
"1342"	389	903	0.152353524642984
"1343"	389	904	0.188671576379246
"1344"	389	907	0.438922537157502
"1345"	389	908	-0.0922253336932811
"1346"	389	925	-0.165823659015638
"1347"	389	926	-0.129136206195175
"1348"	389	943	0.158170220974229
"1349"	389	947	-0.0256960784188721
"1350"	389	968	0.325571076261878
"1351"	389	980	0.0888227338653308
"1352"	389	981	0.111185669720391
"1353"	389	982	0.165256539043925
"1354"	389	983	0.134219319497696
"1355"	389	1025	0.307542437882352
"1356"	389	1028	0.448828877724452
"1357"	389	1029	0.399039324170926
"1358"	389	1073	0.455201071181735
"1359"	389	1089	0.432037578059274
"1360"	389	1091	0.562028551578748
"1361"	389	1096	-0.11818290688852
"1362"	389	1097	-0.182623475013684
"1363"	389	1098	-0.152974831550884
"1364"	389	1099	-0.1185343810286
"1365"	389	1100	-0.147490461038819
"1366"	389	1130	0.184441554824232
"1367"	389	1149	-0.199635530231714
"1368"	389	1198	0.286833974533798
"1369"	389	1199	0.253331727798896
"1370"	389	1200	0.22363167173644
"1371"	389	1201	0.134542193461375
"1372"	389	1217	-0.0669388833220336
"1373"	389	1218	0.289929825273984
"1374"	389	1227	0.395162248307814
"1375"	389	1236	0.33225936472706
"1376"	389	1292	-0.173716502174999
"1377"	389	1293	-0.156721864306502
"1378"	389	1294	-0.069498000169629
"1379"	389	1295	0.0591980410629018
"1380"	389	1349	-0.0804879076624509
"1381"	389	1359	0.280321805763511
"1382"	389	1362	-0.127551827017841
"1383"	389	1370	-0.0895195306697864
"1384"	389	1382	-0.089757237901475
"1385"	389	1398	-0.119122798168604
"1386"	435	432	0.123821727049724
"1387"	435	433	0.188978544290698
"1388"	435	434	0.0743828863092346
"1389"	435	436	0.218423004542562
"1390"	440	111	0.0943481005422685
"1391"	440	184	0.0639455571745436
"1392"	440	237	0.214630387692494
"1393"	440	238	0.219818427408886
"1394"	440	239	0.20821882448292
"1395"	440	240	0.216635343404281
"1396"	440	241	0.243622159290441
"1397"	440	321	0.118232824271321
"1398"	440	322	0.0743920955621348
"1399"	440	323	0.0913884661885069
"1400"	440	324	0.0234795917850127
"1401"	440	325	0.0681429841688233
"1402"	440	326	0.00763513094658801
"1403"	440	332	0.209111864028014
"1404"	440	333	0.200413166820482
"1405"	440	356	0.104889864237516
"1406"	440	357	0.115050984039654
"1407"	440	358	0.0471523336118869
"1408"	440	359	0.0761408271595787
"1409"	440	360	0.0736087292969724
"1410"	440	361	0.0655583790566995
"1411"	440	362	0.157661846761846
"1412"	440	363	0.0761264324014454
"1413"	440	364	0.00983706295947996
"1414"	440	365	0.0453839292581898
"1415"	440	366	-0.00820556041007915
"1416"	440	367	0.0705097674052944
"1417"	440	368	0.0672192828255231
"1418"	440	369	0.0636827673418895
"1419"	440	370	-0.105536026116276
"1420"	440	371	0.0871969634080147
"1421"	440	372	0.0796420734786804
"1422"	440	374	0.197362201844456
"1423"	440	375	0.132674774755669
"1424"	440	376	0.144870310650593
"1425"	440	377	0.160442548031873
"1426"	440	378	-0.0466652085838322
"1427"	440	379	0.139581116426946
"1428"	440	390	0.0620684627936296
"1429"	440	397	0.0211996054364872
"1430"	440	398	0.0560029540015705
"1431"	440	412	0.102141292731447
"1432"	440	423	0.0291111066805077
"1433"	440	438	-0.193004293053626
"1434"	440	439	0.126689461901197
"1435"	440	456	-0.0794259796340319
"1436"	440	457	-0.0708809177581985
"1437"	440	458	-0.0612038622991001
"1438"	440	459	-0.0798148907256905
"1439"	440	489	0.0517043890647112
"1440"	440	507	0.0338182043127212
"1441"	440	508	-0.0512195944307765
"1442"	440	509	0.0481582053909723
"1443"	440	517	0.226860540624289
"1444"	440	525	0.200343318205085
"1445"	440	529	-0.0993803082330905
"1446"	440	530	-0.147997675279904
"1447"	440	531	-0.130292804098405
"1448"	440	532	-0.144093198618401
"1449"	440	533	-0.137476478014368
"1450"	440	534	-0.0900878859636766
"1451"	440	535	-0.0932090580951542
"1452"	440	536	-0.157094496565619
"1453"	440	537	-0.0508536361980965
"1454"	440	538	-0.0599881006929516
"1455"	440	539	-0.0882476604848082
"1456"	440	540	-0.115305175034903
"1457"	440	579	0.00978083308351016
"1458"	440	665	-0.0559526723075512
"1459"	440	666	-0.0735541983655099
"1460"	440	758	-0.0250205322001818
"1461"	440	760	0.165312340589826
"1462"	440	788	0.0864617139388477
"1463"	440	820	-0.118621653525425
"1464"	440	852	0.15963935579608
"1465"	440	878	0.0486956088011536
"1466"	440	879	-0.00498866299699843
"1467"	440	881	0.0547178296180599
"1468"	440	882	0.113564538505136
"1469"	440	911	0.085650540599091
"1470"	440	918	0.127771763286401
"1471"	440	919	0.155747353062911
"1472"	440	920	0.119469657345022
"1473"	440	921	0.111438582424391
"1474"	440	922	0.0777145945698263
"1475"	440	1018	0.124664472972092
"1476"	440	1024	0.153748594180565
"1477"	440	1036	-0.0395529764939761
"1478"	440	1037	0.121282111126872
"1479"	440	1067	-0.0319018256393866
"1480"	440	1086	0.0406750254713279
"1481"	440	1120	0.0325761798969615
"1482"	440	1123	0.161284267136635
"1483"	440	1124	0.176703377182486
"1484"	440	1125	0.222730875144231
"1485"	440	1126	0.184535460004991
"1486"	440	1140	0.135340665852721
"1487"	440	1141	0.0751245908881078
"1488"	440	1143	-0.08664828143969
"1489"	440	1162	0.175109504563897
"1490"	440	1163	0.165799635578837
"1491"	440	1164	0.14027076655843
"1492"	440	1165	0.125880840685757
"1493"	440	1166	0.000353234063340251
"1494"	440	1167	-0.0271109154518553
"1495"	440	1168	0.0227840626824792
"1496"	440	1169	-2.41110731487131e-06
"1497"	440	1170	-0.0411918035960654
"1498"	440	1171	-0.0224921130555733
"1499"	440	1310	0.0666439958401464
"1500"	440	1338	-0.0596391237808289
"1501"	440	1362	-0.0415183903158808
"1502"	440	1363	-0.0199884918594624
"1503"	440	1371	0.0244396888848828
"1504"	440	1386	-0.0109440251039922
"1505"	440	1404	0.149972878166174
"1506"	440	1419	0.135560975855236
"1507"	447	237	-0.203099643007365
"1508"	447	238	-0.209048757361079
"1509"	447	239	-0.20525077806647
"1510"	447	240	-0.225346357186923
"1511"	447	241	-0.238632918262676
"1512"	447	339	-0.15418625247033
"1513"	447	400	-0.164749653936262
"1514"	447	445	0.821731525432183
"1515"	447	446	0.573342709681312
"1516"	447	448	0.499614986503547
"1517"	447	449	0.589133023315498
"1518"	447	507	0.0797391328808949
"1519"	447	508	0.132014524815463
"1520"	447	509	-0.0248862705197182
"1521"	447	517	-0.164246190370053
"1522"	447	558	0.864880085481696
"1523"	447	559	0.854919321982024
"1524"	447	560	0.776264293329873
"1525"	447	703	-0.137685863323862
"1526"	447	705	-0.0553783225021524
"1527"	447	707	-0.0287425033637438
"1528"	447	748	0.581642288001675
"1529"	447	749	0.448445536113293
"1530"	447	1007	-0.0150883608485164
"1531"	447	1038	-0.111623669063778
"1532"	447	1372	0.636663149257171
"1533"	448	260	0.419865176403562
"1534"	448	450	0.350900199604139
"1535"	448	748	0.387399373793198
"1536"	448	749	0.319863162396938
"1537"	448	1138	0.505887805025511
"1538"	449	54	-0.0703450782008841
"1539"	449	108	-0.0270913932846171
"1540"	449	147	0.0344116565678631
"1541"	449	148	0.202494502877804
"1542"	449	149	0.179036569206263
"1543"	449	260	0.472118049276252
"1544"	449	444	0.634203916026839
"1545"	449	445	0.514809435542695
"1546"	449	446	0.296252636270183
"1547"	449	450	0.390675526744486
"1548"	449	491	-0.0256867368819446
"1549"	449	560	0.558589544920992
"1550"	449	580	-0.0912272068346914
"1551"	449	701	-0.0141244520478543
"1552"	449	748	0.407286409502669
"1553"	449	749	0.294544682808573
"1554"	449	817	0.028762208761784
"1555"	449	1086	0.197635372931543
"1556"	449	1138	0.559974402622888
"1557"	449	1267	0.104554520141096
"1558"	449	1305	0.408644073977343
"1559"	449	1306	0.336624890356898
"1560"	452	451	0.134343317591401
"1561"	452	453	0.0436003695661909
"1562"	452	767	-0.0150221038641746
"1563"	452	768	-0.0116422621640251
"1564"	452	769	-0.00438052685435105
"1565"	453	451	-0.0108063601804299
"1566"	453	767	0.459381599597131
"1567"	453	768	0.456702145859815
"1568"	453	769	0.491530844146536
"1569"	464	460	0.663424907831757
"1570"	464	461	0.621717417894721
"1571"	464	462	0.672930759664011
"1572"	464	463	0.759115736469763
"1573"	464	465	0.508797053385806
"1574"	464	466	0.631897009517362
"1575"	469	470	-0.0102999532218206
"1576"	477	475	0.12723531802336
"1577"	477	476	0.187234528756178
"1578"	477	478	0.221263656160005
"1579"	477	479	0.215784502476984
"1580"	477	480	0.188140075664132
"1581"	503	494	-0.0731401479186847
"1582"	503	495	-0.108194778355299
"1583"	503	496	-0.13876940321905
"1584"	503	497	0.033907602170641
"1585"	503	499	0.0481635958592407
"1586"	503	501	0.0511748938589752
"1587"	503	502	-0.0572334642970396
"1588"	503	504	-0.0338009925429794
"1589"	503	505	0.263380413458284
"1590"	520	315	0.124225763036664
"1591"	520	316	0.114965527628863
"1592"	520	518	0.105700770507817
"1593"	520	521	0.0155501836586204
"1594"	520	522	0.0202912122278461
"1595"	520	523	0.254735752645378
"1596"	520	638	-0.0406637074078465
"1597"	520	639	0.0337774292816072
"1598"	520	640	-0.0285641177939186
"1599"	520	641	-0.0257541228073508
"1600"	520	642	-0.072709962101461
"1601"	520	858	0.0720315119187961
